case_id,event_n,activity_code,activity_name,start_time,stop_time,sex_label,PEEDUCA,education_label,GEREG,region_label,TUDIARYDAY,weekday_label,is_weekend
'20100605102314,4,2,Interior cleaning,12:00:00,13:30:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,5,4,Physical care for nonhh children,13:30:00,14:30:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,6,18,Travel related to personal care,14:30:00,14:50:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,7,7,Security procedures rel. to consumer purchases,14:50:00,15:35:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,8,18,Travel related to personal care,15:35:00,15:45:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,9,7,Security procedures rel. to consumer purchases,15:45:00,16:45:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,10,4,Physical care for nonhh children,16:45:00,17:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,11,7,Security procedures rel. to consumer purchases,17:00:00,17:10:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,12,18,Travel related to personal care,17:10:00,17:30:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,13,2,Interior cleaning,17:30:00,18:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,14,1,Sleeping,18:00:00,18:20:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,15,11,Eating and drinking,18:20:00,19:05:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,16,4,Physical care for nonhh children,19:05:00,21:35:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,17,13,Doing aerobics,21:35:00,22:05:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,18,1,Sleeping,22:05:00,22:20:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,19,1,Sleeping,22:20:00,22:50:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,20,12,Socializing and communicating with others,22:50:00,23:20:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,21,12,Socializing and communicating with others,23:20:00,00:30:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102314,22,1,Sleeping,00:30:00,08:45:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100605102337,1,1,Sleeping,04:00:00,05:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,2,1,Sleeping,05:30:00,06:15:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,3,11,Eating and drinking,06:15:00,07:45:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,4,18,Travel related to personal care,07:45:00,08:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,5,18,Travel related to personal care,08:00:00,08:10:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,6,50,Insufficient detail in verbatim,08:10:00,08:50:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,7,18,Travel related to personal care,08:50:00,09:05:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,8,18,Travel related to personal care,09:05:00,11:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,9,12,Socializing and communicating with others,11:00:00,11:45:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,10,18,Travel related to personal care,11:45:00,13:50:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,11,16,Waiting associated with telephone calls,13:50:00,13:54:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,12,18,Travel related to personal care,13:54:00,14:15:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,13,18,Travel related to personal care,14:15:00,15:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,14,7,Security procedures rel. to consumer purchases,15:00:00,15:10:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,15,12,Socializing and communicating with others,15:10:00,16:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,16,18,Travel related to personal care,16:30:00,16:35:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,17,7,Security procedures rel. to consumer purchases,16:35:00,16:45:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,18,18,Travel related to personal care,16:45:00,16:50:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,19,8,Using paid childcare services,16:50:00,16:55:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,20,18,Travel related to personal care,16:55:00,17:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,21,2,Interior cleaning,17:00:00,17:05:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,22,18,Travel related to personal care,17:05:00,17:25:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,23,8,Using paid childcare services,17:25:00,17:55:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,24,16,Waiting associated with telephone calls,17:55:00,17:57:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,25,18,Travel related to personal care,17:57:00,18:17:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,26,1,Sleeping,18:17:00,18:37:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,27,12,Socializing and communicating with others,18:37:00,19:37:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102337,28,1,Sleeping,19:37:00,10:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102349,1,1,Sleeping,04:00:00,07:00:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,2,3,Physical care for hh children,07:00:00,07:30:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,3,12,Socializing and communicating with others,07:30:00,08:30:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,4,3,Physical care for hh children,08:30:00,10:30:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,5,18,Travel related to personal care,10:30:00,10:50:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,6,7,Security procedures rel. to consumer purchases,10:50:00,11:50:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,7,11,Eating and drinking,11:50:00,12:20:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,8,18,Travel related to personal care,12:20:00,12:50:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,9,12,Socializing and communicating with others,12:50:00,14:20:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,10,18,Travel related to personal care,14:20:00,14:25:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,11,12,Socializing and communicating with others,14:25:00,15:25:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,12,3,Physical care for hh children,15:25:00,16:25:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,13,2,Interior cleaning,16:25:00,16:55:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,14,11,Eating and drinking,16:55:00,17:25:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,15,3,Physical care for hh children,17:25:00,19:25:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,16,3,Physical care for hh children,19:25:00,19:55:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,17,3,Physical care for hh children,19:55:00,20:55:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,18,12,Socializing and communicating with others,20:55:00,21:55:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,19,3,Physical care for hh children,21:55:00,22:10:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,20,12,Socializing and communicating with others,22:10:00,23:40:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102349,21,1,Sleeping,23:40:00,06:30:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100605102431,1,1,Sleeping,04:00:00,07:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,2,13,Doing aerobics,07:30:00,08:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,3,18,Travel related to personal care,08:30:00,08:50:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,4,7,Security procedures rel. to consumer purchases,08:50:00,09:35:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,5,18,Travel related to personal care,09:35:00,09:55:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,6,2,Interior cleaning,09:55:00,10:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,7,18,Travel related to personal care,10:00:00,10:04:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,8,4,Physical care for nonhh children,10:04:00,10:05:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,9,18,Travel related to personal care,10:05:00,10:10:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,10,8,Using paid childcare services,10:10:00,10:55:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,11,18,Travel related to personal care,10:55:00,11:05:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,12,2,Interior cleaning,11:05:00,11:20:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,13,18,Travel related to personal care,11:20:00,11:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,14,11,Eating and drinking,11:30:00,12:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,15,18,Travel related to personal care,12:30:00,12:35:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,16,7,Security procedures rel. to consumer purchases,12:35:00,13:20:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,17,18,Travel related to personal care,13:20:00,13:40:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,18,4,Physical care for nonhh children,13:40:00,13:55:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,19,18,Travel related to personal care,13:55:00,13:59:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,20,1,Sleeping,13:59:00,16:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,21,3,Physical care for hh children,16:30:00,17:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,22,18,Travel related to personal care,17:00:00,17:15:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,23,11,Eating and drinking,17:15:00,18:45:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,24,18,Travel related to personal care,18:45:00,18:55:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,25,11,Eating and drinking,18:55:00,19:20:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,26,18,Travel related to personal care,19:20:00,19:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,27,50,Insufficient detail in verbatim,19:30:00,20:15:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,28,12,Socializing and communicating with others,20:15:00,22:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,29,5,"Work, main job",22:00:00,22:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,30,12,Socializing and communicating with others,22:30:00,23:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102431,31,1,Sleeping,23:00:00,07:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100605102484,1,1,Sleeping,04:00:00,08:00:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,2,2,Interior cleaning,08:00:00,08:30:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,3,3,Physical care for hh children,08:30:00,09:30:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,4,3,Physical care for hh children,09:30:00,11:30:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,5,2,Interior cleaning,11:30:00,12:00:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,6,11,Eating and drinking,12:00:00,13:00:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,7,18,Travel related to personal care,13:00:00,13:15:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,8,7,Security procedures rel. to consumer purchases,13:15:00,14:15:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,9,18,Travel related to personal care,14:15:00,14:25:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,10,12,Socializing and communicating with others,14:25:00,14:55:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,11,18,Travel related to personal care,14:55:00,15:05:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,12,7,Security procedures rel. to consumer purchases,15:05:00,15:50:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,13,18,Travel related to personal care,15:50:00,16:00:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,14,2,Interior cleaning,16:00:00,16:30:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,15,12,Socializing and communicating with others,16:30:00,17:30:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,16,3,Physical care for hh children,17:30:00,18:30:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,17,11,Eating and drinking,18:30:00,19:00:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,18,2,Interior cleaning,19:00:00,19:20:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,19,2,Interior cleaning,19:20:00,19:50:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,20,3,Physical care for hh children,19:50:00,20:20:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,21,3,Physical care for hh children,20:20:00,20:50:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,22,12,Socializing and communicating with others,20:50:00,21:50:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,23,2,Interior cleaning,21:50:00,22:20:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,24,1,Sleeping,22:20:00,22:40:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,25,15,"Attending meetings, conferences, & training",22:40:00,22:55:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,26,12,Socializing and communicating with others,22:55:00,23:40:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102484,27,1,Sleeping,23:40:00,06:00:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,1,1,Sleeping,04:00:00,07:30:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,2,2,Interior cleaning,07:30:00,08:00:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,3,11,Eating and drinking,08:00:00,08:15:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,4,3,Physical care for hh children,08:15:00,09:15:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,5,2,Interior cleaning,09:15:00,09:45:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,6,3,Physical care for hh children,09:45:00,10:15:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,7,2,Interior cleaning,10:15:00,10:45:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,8,50,Insufficient detail in verbatim,10:45:00,11:45:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,9,2,Interior cleaning,11:45:00,12:00:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,10,11,Eating and drinking,12:00:00,12:30:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,11,3,Physical care for hh children,12:30:00,13:30:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,12,3,Physical care for hh children,13:30:00,14:00:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,13,2,Interior cleaning,14:00:00,14:15:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,14,1,Sleeping,14:15:00,15:15:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,15,12,Socializing and communicating with others,15:15:00,16:15:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,16,2,Interior cleaning,16:15:00,16:35:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,17,3,Physical care for hh children,16:35:00,17:05:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,18,2,Interior cleaning,17:05:00,17:20:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,19,2,Interior cleaning,17:20:00,17:40:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,20,11,Eating and drinking,17:40:00,17:55:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,21,12,Socializing and communicating with others,17:55:00,19:25:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,22,3,Physical care for hh children,19:25:00,20:10:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,23,12,Socializing and communicating with others,20:10:00,20:55:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,24,3,Physical care for hh children,20:55:00,21:10:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,25,2,Interior cleaning,21:10:00,21:55:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20100605102485,26,12,Socializing and communicating with others,21:55:00,22:40:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
